entity_id,degree,small_tx_count,avg_amount,amount_variance,amount_skewness,high_value_ratio,cycle_score,clustering_coeff,tx_freq_variance,tx_velocity,burstiness,temporal_concentration,kyc_risk_score,dormancy_period,cross_border_amount,in_degree_x,tx_frequency,directionality_ratio,round_trip_count,in_degree_y,profile_type,agent_id,country_ASIA,country_EU,country_HIGH_RISK,country_US,ml_flag_score,is_anomaly
E0594,5,0,37239.74654174994,1268478450.1014352,0.8671052643151367,0.0,1.8789484822876474,0.5,0.5418000000000003,0.17857142793367348,1798.0,0,0.2725484602359883,89,12.134575208317896,3,5,0.3749999953125001,0,3,individual_low,10,True,False,False,False,0.0,0
E0595,6,0,30966.610859911383,1748009558.1471467,1.0914343777188535,0.16666666666666666,1.858572242809201,0.2222222222222222,0.4581999999999997,0.21428571352040815,1157.6666666666667,0,0.1393600753974291,295,11.886116249167012,3,6,0.3333333296296297,0,3,individual_high,86,False,True,False,False,0.0,0
E0596,6,0,39033.60839239187,419152330.42430216,-0.5610980493578175,0.0,1.9482973556488763,0.21212121212121213,0.4581999999999997,0.28571428435374147,518.6666666666667,0,0.127246682735705,329,12.363942046710036,6,6,0.4999999958333334,0,6,individual_low,43,False,True,False,False,0.0,0
E0597,12,0,46762.53405091321,1004180550.7827965,1.000808779003495,0.08333333333333333,1.8610184862265116,0.1323529411764706,6.4582,0.4615384597633136,853.6363636363636,0,0.2549259146802997,200,11.450711144890507,5,12,0.2941176453287197,0,5,business_small,21,False,False,False,True,0.0,0
E0598,5,0,57349.2688357164,2746491159.5247173,0.17569321647881475,0.4,1.9251909013629365,0.2857142857142857,0.5418000000000003,0.2941176453287197,535.0,0,0.0935935204943695,45,12.328751157940074,3,5,0.3749999953125001,0,3,business_small,15,False,False,False,True,0.0,0
E0599,6,0,41425.98649945504,826547570.9814831,0.08760117156580662,0.0,1.9137659750249119,0.37777777777777777,0.4581999999999997,0.4285714255102041,349.66666666666663,0,0.2452396033532883,106,0.0,4,6,0.3999999960000001,0,4,business_small,35,False,False,False,True,0.0,0
E0600,8,0,27364.68851192327,464760873.1879963,1.2195408419527831,0.0,1.8574374278425314,0.05454545454545454,2.4581999999999997,0.44444444197530864,596.9642857142857,0,0.0366818558164048,169,11.343702310538848,3,8,0.2727272702479339,0,3,individual_low,85,False,False,False,True,0.0,0
E0601,8,0,28370.8442374071,573448791.354318,0.3516786120611136,0.0,1.8903214926254694,0.21794871794871795,2.4581999999999997,0.39999999799999997,541.25,0,0.0548365600094698,145,11.19413303547833,5,8,0.38461538165680476,0,5,individual_low,85,False,False,False,True,0.0,0
E0602,6,0,77932.86894561122,14390254463.821789,1.1646848764669016,0.16666666666666666,1.8658785026713596,0.21818181818181817,0.4581999999999997,0.5454545404958678,152.0,0,0.2852524998515204,355,13.020631320823812,5,6,0.4545454504132232,0,5,individual_low,85,False,False,False,True,0.0,0
E0603,8,0,37302.37258675821,1439759557.192658,0.9229340577118182,0.125,1.860006596425469,0.0641025641025641,2.4581999999999997,0.31999999872,662.1428571428571,0,0.2527342472423123,177,12.477392864791168,5,8,0.38461538165680476,0,5,business_small,60,False,False,False,True,0.125,1
E0604,5,0,63754.55387641422,1485370397.6226301,0.36463160483508367,0.2,1.912023618465712,0.5,0.5418000000000003,0.2173913034026465,843.0000000000001,0,0.1163696704369218,60,11.707090803521819,4,5,0.4444444395061729,0,4,individual_low,44,False,False,False,True,0.0,0
E0605,8,0,35809.152673959295,1300421988.7759187,0.5744175380836231,0.0,1.8924866359687782,0.2727272727272727,2.4581999999999997,0.2962962951989026,1225.0,0,0.1915369346151088,2,11.67537399880427,4,8,0.3333333305555556,0,4,business_small,96,False,True,False,False,0.0,0
E0606,9,0,57305.133680949555,787095541.0647697,-0.060490496272043816,0.1111111111111111,1.9144765306340836,0.19047619047619047,3.4581999999999997,0.3461538448224852,776.1111111111111,0,0.2828910568292867,81,12.67351838292297,6,9,0.39999999733333336,0,6,business_large,5,False,False,False,True,0.1111111111111111,1
E0607,6,1,19458.087214794647,139687186.08596644,-0.2179718747218897,0.0,1.9267558573575427,0.4444444444444444,0.4581999999999997,0.39999999733333336,315.0,0,0.0635576708592252,262,11.66778609234309,3,6,0.3333333296296297,0,3,business_large,73,False,False,False,True,0.0,0
E0608,5,0,37382.144775639346,1245616293.6217127,0.39512328770092575,0.0,1.8936756882376147,0.6944444444444444,0.5418000000000003,0.20833333246527777,807.0,0,0.0177031410669001,286,11.756445954511365,4,5,0.4444444395061729,0,4,individual_high,18,False,True,False,False,0.0,0
E0609,10,0,37413.28262835533,714258539.5005752,0.4369142804281143,0.0,1.9020562681738078,0.23333333333333334,4.4582,0.833333326388889,210.66666666666669,0,0.1612404193515915,320,12.511347763224242,6,10,0.37499999765625,0,6,individual_high,21,False,True,False,False,0.0,0
E0610,6,0,66879.74481921583,4542791233.1919155,1.2261147934023198,0.16666666666666666,1.8699115688221912,0.38181818181818183,0.4581999999999997,0.28571428435374147,508.0,0,0.0427790635990779,94,12.628901415511631,5,6,0.4545454504132232,0,5,individual_low,72,False,False,False,True,0.0,0
E0611,6,0,28792.075409671957,1971413365.4325166,1.2119144365086294,0.16666666666666666,1.8532998871194069,0.32727272727272727,0.4581999999999997,0.2307692298816568,1494.6666666666667,0,0.0561957278134125,63,12.03845889882209,5,6,0.4545454504132232,0,5,business_small,98,True,False,False,False,0.0,0
E0612,5,0,70466.90980866861,3120445464.9855776,0.1809845770646924,0.4,1.9178645125160125,0.4444444444444444,0.5418000000000003,0.23809523696145124,698.0,0,0.2674617569194738,245,12.746674112410322,5,5,0.4999999950000001,0,5,business_large,74,False,True,False,False,0.0,0
E0613,6,0,57947.87308471292,1683922845.2180297,-0.01670133647000676,0.16666666666666666,1.9241362490110145,0.34545454545454546,0.4581999999999997,0.2727272714876033,842.6666666666666,0,0.0022210375934674,76,12.541623768067383,5,6,0.4545454504132232,0,5,individual_low,51,False,False,False,True,0.0,0
E0614,9,0,64395.51487385264,6644400701.138557,1.4056159688569243,0.2222222222222222,1.8471841107188818,0.19230769230769232,3.4581999999999997,0.3461538448224852,772.5,0,0.2450460079391605,258,13.168330001292375,4,9,0.30769230532544384,0,4,individual_high,41,True,False,False,False,0.0,0
E0615,9,0,56051.945882665896,3007217548.008347,1.3888602910381207,0.1111111111111111,1.8528208973635523,0.11538461538461539,3.4581999999999997,0.31034482651605233,1082.7777777777778,0,0.1550852329006822,92,13.131260704427655,4,9,0.30769230532544384,0,4,business_large,24,False,False,True,False,0.1111111111111111,1
E0616,6,0,44395.36839486466,1205164058.503801,-0.04927846117804993,0.0,1.9229023602815567,0.21818181818181817,0.4581999999999997,0.2608695640831758,851.0,0,0.1677883162935901,290,11.877673393055725,5,6,0.4545454504132232,0,5,business_large,24,False,False,False,True,0.0,0
E0617,7,0,39266.25146818409,2870317187.621021,1.3548701264536231,0.14285714285714285,1.8495954119525768,0.12121212121212122,1.4581999999999997,0.33333333174603175,495.7142857142858,0,0.2015303881369087,270,9.30589506472122,5,7,0.4166666631944445,0,5,individual_low,96,False,False,False,True,0.0,0
E0618,7,0,23881.492001573897,234858188.11157295,0.6053710638035559,0.0,1.8803415290325742,0.21818181818181817,1.4581999999999997,0.26923076819526626,963.3333333333333,0,0.1294334976924031,20,11.900244134482072,5,7,0.4166666631944445,1,5,business_small,97,True,False,False,False,0.14285714285714285,1
E0619,5,0,69947.17413903892,3892830899.8743715,0.5758903842457184,0.2,1.8959327383431066,0.3111111111111111,0.5418000000000003,0.2173913034026465,822.0000000000002,0,0.0346835664577244,61,12.717684950757452,5,5,0.4999999950000001,0,5,individual_low,38,True,False,False,False,0.0,0
E0620,5,0,45027.52342099666,516374302.4429322,-0.365562469272931,0.0,1.9366536716985288,0.3888888888888889,0.5418000000000003,0.1999999992,895.0,0,0.0308460671414471,338,12.0321992623602,4,5,0.4444444395061729,0,4,individual_low,44,False,False,False,True,0.0,0
E0621,6,0,41583.58408410971,789875740.740788,0.06312290019247073,0.0,1.9103044946061576,0.10714285714285714,0.4581999999999997,0.2307692298816568,1151.0,0,0.2263086597551827,259,11.59165972180783,2,6,0.24999999687500005,0,2,business_large,57,False,False,False,True,0.0,0
E0622,6,0,21304.2427512627,240549749.62061858,0.4589041478782651,0.0,1.8854300467754503,0.21818181818181817,0.4581999999999997,0.22222222139917694,1077.6666666666667,0,0.0663105429801854,236,11.453162335037296,5,6,0.4545454504132232,0,5,business_large,59,False,False,False,True,0.0,0
E0623,4,0,38335.441415605615,2488512374.03791,0.7089194351317348,0.25,1.8854300097372831,0.3333333333333333,1.5418000000000003,0.2857142836734694,362.5,0,0.0084305050852932,140,10.379293140704261,5,4,0.5555555493827161,0,5,business_small,34,False,True,False,False,0.0,0
E0624,6,0,24673.433231151586,734440385.627186,1.0955697324387608,0.0,1.858658620345828,0.34545454545454546,0.4581999999999997,0.23999999904,738.6666666666666,0,0.2938841667296823,166,11.704639441573656,5,6,0.4545454504132232,0,5,individual_low,75,False,True,False,False,0.0,0
E0625,7,0,48735.589182441596,7859572060.530315,1.5579527141987242,0.14285714285714285,1.8463722851539617,0.07272727272727272,1.4581999999999997,0.437499997265625,388.0952380952382,0,0.294117455808208,66,12.655353651076636,4,7,0.36363636033057856,0,4,business_large,95,False,False,False,True,0.0,0
E0626,7,0,36805.78468639384,522194239.3827775,0.7205170116853455,0.0,1.8882265216309089,0.13333333333333333,1.4581999999999997,0.24999999910714285,968.0952380952381,0,0.1134424012031339,349,12.320914187057344,3,7,0.2999999970000001,0,3,individual_high,82,False,True,False,False,0.0,0
E0627,6,0,47522.23305163835,1257780003.5260234,-0.0012381483229446826,0.0,1.9113312268839155,0.14102564102564102,0.4581999999999997,0.28571428435374147,723.0,0,0.0076571533671339,57,12.001392895888294,7,6,0.5384615343195267,0,7,individual_low,23,True,False,False,False,0.16666666666666666,1
E0628,5,0,45519.66955400265,1746809519.3820412,0.6424366526999411,0.2,1.8867572374595831,0.2,0.5418000000000003,0.4166666631944445,268.0,0,0.2181793975778249,211,11.194661022113761,6,5,0.5454545404958678,0,6,business_small,86,False,False,False,True,0.0,0
E0629,9,0,72600.57229719164,3913804972.501961,0.3404995907110922,0.3333333333333333,1.891050282769959,0.10256410256410256,3.4581999999999997,0.31034482651605233,815.0,0,0.2493036181457007,129,12.770997240205926,4,9,0.30769230532544384,0,4,individual_low,43,False,False,False,True,0.0,0
E0630,6,0,47497.58649071288,1795734791.5780303,0.25088175869671475,0.16666666666666666,1.9031176832104013,0.08333333333333333,0.4581999999999997,0.2608695640831758,862.6666666666667,0,0.0375041070347429,24,12.152859576581633,3,6,0.3333333296296297,0,3,business_small,82,True,False,False,False,0.0,0
E0631,6,0,35147.31545362611,841367303.6543262,0.7651855662009683,0.0,1.8790241059351995,0.19444444444444445,0.4581999999999997,0.23999999904,822.6666666666666,0,0.0406375844727708,10,12.155780574868327,3,6,0.3333333296296297,0,3,business_small,40,True,False,False,False,0.0,0
E0632,5,0,58463.46522060035,2932933434.47933,0.2793110408469872,0.4,1.920197385626734,0.08888888888888889,0.5418000000000003,0.2777777762345679,458.0,0,0.2466671999090371,256,12.050608800298665,5,5,0.4999999950000001,0,5,individual_low,47,False,True,False,False,0.0,0
E0633,6,0,47612.00108844005,1781420810.7585907,0.26516521845527363,0.16666666666666666,1.9046788359373248,0.2222222222222222,0.4581999999999997,0.2307692298816568,1198.6666666666667,0,0.2765722166145704,303,10.60840897313465,3,6,0.3333333296296297,0,3,individual_low,41,False,True,False,False,0.0,0
E0634,7,2,42916.72628019907,2678549876.8492584,1.0045840269331385,0.14285714285714285,1.8604138018796201,0.15555555555555556,1.4581999999999997,0.26923076819526626,1233.3333333333333,0,0.2372264510022448,80,11.261416471572977,3,7,0.2999999970000001,0,3,individual_low,47,False,False,False,True,0.0,0
E0635,28,0,37140.101979771,309199203.43093735,1.6865304743523584,0.0,1.8636344759703025,0.023655913978494623,22.458199999999998,1.11999999552,492.53968253968253,0,0.6408207853251975,286,13.265265610603658,6,28,0.17647058771626298,3,6,individual_low,20,False,True,False,False,0.8214285714285714,1
E0636,6,0,42355.064694143126,971751530.0931995,0.9351307928090461,0.16666666666666666,1.882486818762052,0.24444444444444444,0.4581999999999997,0.2999999985,457.66666666666663,0,0.1234563658302662,18,12.44560668849904,4,6,0.3999999960000001,0,4,business_small,77,False,True,False,False,0.0,0
E0637,7,0,47419.65374399849,862367490.011723,0.08684617246760741,0.0,1.9274345977961804,0.13636363636363635,1.4581999999999997,0.27999999888,819.0476190476192,0,0.1802527277597742,109,0.0,5,7,0.4166666631944445,0,5,business_large,65,False,False,False,True,0.0,0
E0638,8,0,75690.495122139,6652786626.038553,1.4212727935730451,0.25,1.8560906775609631,0.15151515151515152,2.4581999999999997,0.31999999872,1302.8571428571427,0,0.0480880421462486,33,13.142915684937316,4,8,0.3333333305555556,0,4,individual_low,68,False,False,False,True,0.0,0
E0639,5,0,49130.20748632461,1652207827.1540275,0.4087301732552168,0.2,1.9042096801446793,0.09523809523809523,0.5418000000000003,0.8333333194444447,78.0,0,0.0631807477897524,287,10.12879751628679,2,5,0.2857142816326531,0,2,individual_low,24,False,False,False,True,0.0,0
E0640,8,1,33811.23590651848,647725295.4249601,0.08932217663752949,0.0,1.9044262689165188,0.14102564102564102,2.4581999999999997,0.380952379138322,665.5357142857143,0,0.0848658216205665,331,9.657685116560883,5,8,0.38461538165680476,0,5,business_small,36,False,False,False,True,0.0,0
E0641,6,0,32847.21701317912,479388301.8348794,0.563279205920224,0.0,1.8927983266695954,0.28888888888888886,0.4581999999999997,0.28571428435374147,539.0,0,0.1528539810872509,254,11.498467630449476,4,6,0.3999999960000001,0,4,business_large,45,False,False,False,True,0.0,0
E0642,7,0,43365.74441090084,1405962717.8931274,0.47694685489576544,0.14285714285714285,1.8853602824956688,0.21818181818181817,1.4581999999999997,0.3684210506925208,565.7142857142858,0,0.1532414661532642,125,11.55141259392628,4,7,0.36363636033057856,0,4,individual_low,2,False,False,False,True,0.0,0
E0643,26,0,54534.59171090895,1105839364.511209,0.2601504021064684,0.038461538461538464,1.8624853330146824,0.009195402298850575,20.458199999999998,0.9629629593964334,633.8461538461537,0,0.8288295101660872,294,13.678616078694112,5,26,0.1612903220603538,1,5,individual_low,28,False,False,False,True,0.6538461538461539,1
E0644,6,0,47214.36308255401,4366278506.455719,1.2399557221353854,0.16666666666666666,1.859318818811199,0.18181818181818182,0.4581999999999997,0.3333333314814815,401.66666666666663,0,0.2259030602062876,133,12.197386304723299,5,6,0.4545454504132232,0,5,business_small,26,False,False,False,True,0.0,0
E0645,9,0,53530.79900208267,1261979777.7232413,0.8205637688513174,0.1111111111111111,1.8862314448056015,0.10256410256410256,3.4581999999999997,0.3333333320987654,872.5,0,0.2741207025329826,85,13.041957957536404,4,9,0.30769230532544384,0,4,individual_low,23,True,False,False,False,0.1111111111111111,1
E0646,6,1,29161.344928116538,1898116083.4962382,1.2036985417553565,0.16666666666666666,1.8538554538684446,0.32727272727272727,0.4581999999999997,0.24999999895833333,950.6666666666667,0,0.2498705168473789,74,9.616119614028557,5,6,0.4545454504132232,0,5,individual_low,79,False,True,False,False,0.0,0
E0647,4,0,68958.94111548584,3925753535.067983,0.4504713858592695,0.25,1.903468428044661,0.25,1.5418000000000003,0.1739130427221172,989.1666666666667,0,0.0761632644916964,134,12.313175520065368,4,4,0.4999999937500001,0,4,business_small,36,False,True,False,False,0.0,0
E0648,9,0,59079.82977120334,3136301685.633036,1.23680017605755,0.1111111111111111,1.8564482871952521,0.12727272727272726,3.4581999999999997,0.3214285702806122,1077.7777777777778,0,0.0993890307911999,300,12.914966644234175,2,9,0.18181818016528928,0,2,business_small,91,True,False,False,False,0.0,0
E0649,7,0,43090.14648046888,413018030.9434495,-0.860667786494155,0.0,1.9420212186798014,0.17777777777777778,1.4581999999999997,0.2592592582990398,1066.6666666666667,0,0.1501269730897601,172,12.206560956300478,3,7,0.2999999970000001,0,3,business_small,6,False,True,False,False,0.0,0
E0650,6,0,50563.46704184206,6650217574.016875,1.3412328776188416,0.16666666666666666,1.857090852534507,0.30303030303030304,0.4581999999999997,0.39999999733333336,379.0,0,0.0042813403690933,212,11.37239207508986,6,6,0.4999999958333334,0,6,business_small,35,False,False,False,True,0.0,0
E0651,7,1,50000.67001095413,2133612754.0051281,0.25176893038615467,0.2857142857142857,1.9036622122439746,0.2545454545454545,1.4581999999999997,0.27999999888,946.1904761904764,0,0.2711706018851164,320,12.397250726991532,4,7,0.36363636033057856,0,4,business_small,38,False,True,False,False,0.0,0
E0652,10,1,36718.618318204564,1112773674.0952244,0.4799912603016766,0.0,1.8841093459666327,0.12087912087912088,4.4582,0.4761904739229025,705.4444444444443,0,0.0133032637687017,349,12.813627032930977,5,10,0.33333333111111113,1,5,individual_low,35,False,True,False,False,0.1,1
E0653,5,0,23192.546208666277,342442620.3565105,0.4688502745228489,0.0,1.8949144082448663,0.17777777777777778,0.5418000000000003,0.23809523696145124,1043.0,0,0.0967323812449909,18,11.661032757779546,5,5,0.4999999950000001,0,5,individual_low,74,True,False,False,False,0.0,0
E0654,6,0,126431.92579663999,12609112677.843834,0.7102659715912976,0.5,1.892680475469413,0.2,0.4581999999999997,0.2307692298816568,1008.0,0,0.170752437358922,118,13.026542841863675,4,6,0.3999999960000001,0,4,individual_low,94,False,True,False,False,0.0,0
E0655,5,0,39648.95561243041,2142730827.0313878,0.9276880269377968,0.2,1.8734648443187996,0.2545454545454545,0.5418000000000003,0.19230769156804733,1612.0000000000002,0,0.1553524165820597,302,12.01895121124845,6,5,0.5454545404958678,0,6,individual_low,53,False,False,False,True,0.0,0
E0656,4,0,26551.092733094425,345515420.88687116,0.13051541010160886,0.0,1.9109849877113536,0.24242424242424243,1.5418000000000003,0.23529411626297578,629.1666666666666,0,0.1963379678477624,301,10.391597794183093,8,4,0.6666666611111112,0,8,business_small,38,False,False,False,True,0.0,0
E0657,7,0,61990.89461534551,6521852461.244564,1.415618967964731,0.14285714285714285,1.854368254197644,0.2,1.4581999999999997,0.3684210506925208,676.1904761904761,0,0.1582560525882627,284,12.68269259264426,3,7,0.2999999970000001,0,3,business_large,93,False,False,False,True,0.0,0
E0658,23,0,27594.44692643098,115000487.22960758,1.228759013339528,0.0,1.8801593765961888,0.014245014245014245,17.458199999999998,1.437499991015625,196.56126482213435,0,0.7222967178513624,362,12.661581911515885,6,23,0.20689655101070153,2,6,business_large,59,False,True,False,False,0.8260869565217391,1
E0659,6,0,71247.56817027653,5104527466.489298,0.8558261939928862,0.16666666666666666,1.8787437150979496,0.24242424242424243,0.4581999999999997,0.21428571352040815,1326.666666666667,0,0.0603234563381615,211,12.965677775091383,6,6,0.4999999958333334,0,6,business_small,43,False,True,False,False,0.0,0
E0660,6,0,62198.61532757324,1606109547.7350392,-0.26399663680474694,0.16666666666666666,1.927647487488462,0.25,0.4581999999999997,0.22222222139917694,961.6666666666665,0,0.2721741207226495,355,12.409025207733572,3,6,0.3333333296296297,0,3,individual_low,4,False,False,False,True,0.0,0
E0661,6,0,20940.187260767143,140051538.70530298,1.0252463706909811,0.0,1.8841023298508162,0.16666666666666666,0.4581999999999997,0.21428571352040815,1132.0,0,0.0791900210206777,188,11.594300378710605,6,6,0.4999999958333334,0,6,individual_low,5,False,False,True,False,0.0,0
E0662,5,0,72148.53605460291,482395633.4985719,-0.6921569260322437,0.0,1.9671885432589502,0.047619047619047616,0.5418000000000003,0.23809523696145124,613.0,0,0.084293170163854,320,11.746671904396672,2,5,0.2857142816326531,0,2,business_large,68,False,True,False,False,0.0,0
E0663,6,0,41918.33469850584,2568260212.3188763,0.8271158085536741,0.16666666666666666,1.871412450052013,0.16666666666666666,0.4581999999999997,0.4285714255102041,257.6666666666667,0,0.1238858688301033,150,0.0,3,6,0.3333333296296297,0,3,business_small,45,False,False,False,True,0.0,0
E0664,5,0,59193.38001953042,3270773795.4745393,0.5974128903117485,0.2,1.8922744562364022,0.06593406593406594,0.5418000000000003,0.26315789335180056,667.0,0,0.0418314981449921,222,0.0,9,5,0.6428571382653062,0,9,business_small,80,False,False,False,True,0.0,0
E0665,5,0,109491.1868374944,14748218099.432762,0.7474036108256621,0.4,1.8894305150115887,0.2222222222222222,0.5418000000000003,0.19230769156804733,1572.0,0,0.1521818533269721,127,0.0,4,5,0.4444444395061729,0,4,business_small,25,False,False,False,True,0.0,0
E0666,6,0,64407.45309098624,3300672759.39802,0.6970384602165435,0.16666666666666666,1.8846604842135601,0.15555555555555556,0.4581999999999997,0.22222222139917694,943.0,0,0.1995095285106394,247,12.179537760283319,4,6,0.3999999960000001,0,4,business_small,78,False,False,False,True,0.0,0
E0667,6,0,81291.46126260991,8263751814.465375,0.52049296392084,0.3333333333333333,1.8935706050811196,0.28888888888888886,0.4581999999999997,0.3157894720221607,734.6666666666667,0,0.23580014762321,50,9.770400466856882,4,6,0.3999999960000001,0,4,business_large,11,False,False,False,True,0.0,0
E0668,5,0,47157.37590551769,1669859279.4620671,0.20147386041006835,0.0,1.9228411238608663,0.3611111111111111,0.5418000000000003,0.2941176453287197,458.00000000000006,0,0.2134362725592687,190,11.450332686629032,4,5,0.4444444395061729,0,4,individual_low,29,False,False,False,True,0.0,0
E0669,7,0,55248.88948653719,2637155766.2692885,0.6637449795701247,0.14285714285714285,1.8769597023338196,0.30303030303030304,1.4581999999999997,0.3043478247637051,722.3809523809524,0,0.0442907892240791,236,12.62753938207422,6,7,0.46153845798816573,1,6,business_small,34,False,False,False,True,0.14285714285714285,1
E0670,21,0,39116.231246919706,261380637.35509768,-0.029675239301954613,0.0,1.895129549696555,0.05698005698005698,15.4582,0.7499999973214285,1164.2857142857147,0,0.7596148895296757,340,13.013718347606655,9,21,0.299999999,3,9,business_large,86,False,False,False,True,0.7619047619047619,1
E0671,6,2,29378.662311942422,1377747111.0929763,0.6296691031980891,0.0,1.8743960535993736,0.18181818181818182,0.4581999999999997,0.4999999958333334,196.0,0,0.0115758602424535,109,11.342689851883016,5,6,0.4545454504132232,0,5,individual_low,14,True,False,False,False,0.0,0
E0672,6,0,26748.377392193826,425039625.08331496,0.24161698778365892,0.0,1.8993408843937694,0.4,0.4581999999999997,0.2307692298816568,1473.6666666666667,0,0.0053393990162847,326,11.62220584555258,5,6,0.4545454504132232,1,5,business_small,24,False,False,False,True,0.16666666666666666,1
E0673,7,0,33892.19211632289,1194708478.6145582,0.7103949600407217,0.0,1.8690543817426297,0.25757575757575757,1.4581999999999997,0.3043478247637051,844.7619047619048,0,0.1320391254821401,32,11.97243309823456,5,7,0.4166666631944445,0,5,individual_low,59,False,True,False,False,0.0,0
E0674,7,0,34626.81956918793,1317119057.7539332,1.178649174381815,0.14285714285714285,1.8570555741288215,0.21212121212121213,1.4581999999999997,0.3181818167355372,796.190476190476,0,0.0758881483372887,126,12.180945275195263,5,7,0.4166666631944445,0,5,business_large,39,False,True,False,False,0.0,0
E0675,6,0,41659.875336085446,1299617178.5303512,0.3126413491566257,0.0,1.9144899599897862,0.2,0.4581999999999997,0.20689655101070153,1461.666666666667,0,0.2050082384620088,364,11.41880319771339,5,6,0.4545454504132232,0,5,individual_low,26,False,False,True,False,0.0,0
E0676,7,0,19457.729294278244,194442709.45680597,0.8187633860450318,0.0,1.8705902298186439,0.16666666666666666,1.4581999999999997,0.24999999910714285,941.4285714285716,0,0.2172722360440237,355,11.677781814974843,5,7,0.4166666631944445,0,5,business_small,43,False,False,False,True,0.0,0
E0677,7,0,29289.6997485049,286921960.7487379,-0.42181201853120354,0.0,1.9242317232591208,0.28888888888888886,1.4581999999999997,0.29166666545138886,843.3333333333333,0,0.2686211173674767,43,11.644494639406057,3,7,0.2999999970000001,0,3,individual_low,36,False,False,False,True,0.0,0
E0678,24,0,32032.32742289545,86631749.66263336,-0.6556394076473507,0.0,1.9392686951257576,0.03940886699507389,18.458199999999998,0.8888888855967078,841.9565217391305,0,0.6485865665607671,204,12.966932027095183,7,24,0.2258064508844953,2,7,business_small,39,False,False,True,False,0.7916666666666666,1
E0679,6,0,53957.49789800297,4902594356.891019,1.2067336788810845,0.16666666666666666,1.8625407443285484,0.2545454545454545,0.4581999999999997,0.2307692298816568,989.6666666666667,0,0.0144732369409625,127,12.587542040549671,5,6,0.4545454504132232,0,5,individual_low,61,True,False,False,False,0.0,0
E0680,5,0,100480.94259787591,1466593974.5630097,0.07370709553263566,0.4,1.9404314056838736,0.3333333333333333,0.5418000000000003,0.17857142793367348,1467.0000000000002,0,0.1114869031073303,90,12.848305480165388,4,5,0.4444444395061729,0,4,individual_low,16,True,False,False,False,0.0,0
E0681,6,0,68994.4101983483,4832715381.290346,0.6774931637927876,0.3333333333333333,1.8841309660270764,0.23636363636363636,0.4581999999999997,0.37499999765625,394.6666666666667,0,0.0819070055256366,129,12.920687332268383,5,6,0.4545454504132232,0,5,individual_high,59,False,False,False,True,0.0,0
E0682,7,0,68823.21333225389,4097436004.2413745,0.7466512936157422,0.2857142857142857,1.87902838064871,0.25,1.4581999999999997,0.26923076819526626,772.8571428571428,0,0.1158397349481483,16,12.642635390920368,2,7,0.22222221975308645,0,2,business_large,96,False,False,False,True,0.0,0
E0683,6,0,32650.417409342695,1869535064.018231,0.8489232028233296,0.16666666666666666,1.8664466789086898,0.15151515151515152,0.4581999999999997,0.2999999985,496.0,0,0.0480226976906104,320,12.150486616285995,6,6,0.4999999958333334,0,6,individual_low,6,False,True,False,False,0.0,0
E0684,10,0,54769.90278400589,2202134678.748611,0.7557455070126454,0.1,1.8665021235799877,0.10294117647058823,4.4582,0.38461538313609467,986.2222222222224,0,0.029311231107178,185,13.11388554865672,7,10,0.4117647034602076,0,7,individual_low,98,False,False,True,False,0.0,0
E0685,8,0,48697.78511009313,2126433088.9383485,1.0730896099202971,0.125,1.867073117176867,0.15384615384615385,2.4581999999999997,0.3333333319444444,785.7142857142857,0,0.1562953627525201,109,12.655214394594388,6,8,0.4285714255102041,0,6,business_small,56,False,True,False,False,0.125,1
E0686,6,1,20642.166114225827,289394151.7660581,0.15946439274970467,0.0,1.909415147065179,0.21818181818181817,0.4581999999999997,0.39999999733333336,260.0,0,0.2161143932599183,285,11.609469819533421,5,6,0.4545454504132232,0,5,business_small,8,False,True,False,False,0.16666666666666666,1
E0687,4,0,81718.57598392559,1351130621.3510146,0.3317587198500435,0.25,1.9323450982340336,0.21428571428571427,1.5418000000000003,0.23529411626297578,529.1666666666666,0,0.2105732705795828,347,12.486318217755874,4,4,0.4999999937500001,0,4,business_large,94,False,False,False,True,0.0,0
E0688,7,0,21307.335376658306,528709866.45101875,0.982002659363167,0.0,1.8549758438338135,0.21212121212121213,1.4581999999999997,0.26923076819526626,1099.0476190476188,0,0.1352832966528681,162,11.867008292192592,5,7,0.4166666631944445,0,5,individual_low,27,True,False,False,False,0.0,0
E0689,5,0,31726.728270292595,209235583.56375337,0.33359359149286405,0.0,1.92251988600178,0.38095238095238093,0.5418000000000003,0.24999999874999998,688.0,0,0.1566836958866838,74,11.21706632727793,2,5,0.2857142816326531,0,2,business_small,71,False,False,False,True,0.0,0
E0690,6,0,26101.80273144631,965872114.3884907,0.7285033355093563,0.0,1.8718925174326095,0.2727272727272727,0.4581999999999997,0.3157894720221607,611.0,0,0.1548986167525924,198,11.854456669194985,5,6,0.4545454504132232,0,5,individual_low,27,False,False,False,True,0.0,0
E0691,5,0,29772.491703447227,992419529.2542393,0.9393626329590601,0.0,1.872092729358863,0.24444444444444444,0.5418000000000003,0.2173913034026465,963.0000000000001,0,0.2074711133304168,360,11.069299447352448,5,5,0.4999999950000001,0,5,individual_low,89,False,True,False,False,0.0,0
