entity_id,profile_type,country,agent_id,kyc_risk_score,dormancy_period
E0891,business_small,ASIA,46,0.19243414882641294,236
E0892,individual_high,ASIA,43,0.055785629400241406,211
E0893,individual_low,US,92,0.09081317073728136,308
E0894,individual_high,EU,46,0.14581352234496875,139
E0895,individual_low,US,48,0.12660706979090613,189
E0896,business_large,US,70,0.031808156986613656,95
E0897,individual_low,ASIA,84,0.2814705966766898,193
E0898,business_large,US,31,0.01328781617462783,360
E0899,business_small,US,33,0.22492282692684537,303
E0900,business_small,US,44,0.02142683132734724,295
E0901,business_small,US,71,0.14018874090752378,151
E0902,individual_low,US,8,0.052623387496623306,222
E0903,individual_low,EU,73,0.04232933892867758,195
E0904,individual_low,EU,2,0.03776939296251752,87
E0905,business_small,ASIA,17,0.1358359910086027,298
E0906,individual_high,ASIA,52,0.15464547281618768,16
E0907,business_small,US,45,0.04001534806285196,210
E0908,individual_low,US,37,0.29381871907987184,231
E0909,individual_low,US,42,0.07732976605866694,357
E0910,individual_high,EU,44,0.13765240188083494,182
E0911,business_large,US,81,0.06488086728057241,161
E0912,business_small,EU,38,0.14817679363486366,69
E0913,individual_high,EU,99,0.22680497473955458,59
E0914,business_small,EU,94,0.15633060428834855,178
E0915,individual_low,EU,6,0.08569466121541656,76
E0916,business_large,US,68,0.07451898262018143,34
E0917,business_small,HIGH_RISK,51,0.22768032186811601,15
E0918,individual_low,ASIA,35,0.03547145271787898,293
E0919,business_small,US,58,0.11098994832176085,170
E0920,individual_low,ASIA,57,0.0454448149961656,31
E0921,business_large,EU,73,0.07739274878834458,262
E0922,individual_low,ASIA,6,0.8624025414570956,300
E0923,business_small,ASIA,13,0.266031752562728,45
E0924,individual_low,EU,59,0.21957125970390953,188
E0925,business_small,US,86,0.1682781738132784,273
E0926,business_small,US,92,0.06732756674865993,70
E0927,business_small,EU,30,0.15306804815975847,295
E0928,business_small,EU,2,0.1562499619342717,87
E0929,business_large,US,58,0.17712111769617186,333
E0930,individual_low,US,36,0.018025547166819433,260
E0931,individual_low,ASIA,72,0.2918705913590119,181
E0932,individual_low,HIGH_RISK,45,0.13963169118009694,341
E0933,business_large,EU,9,0.27795953222973097,21
E0934,individual_low,US,65,0.002942434414192907,73
E0935,business_small,US,77,0.07426751869059267,89
E0936,business_small,US,50,0.031198671094000683,334
E0937,individual_low,HIGH_RISK,79,0.23088485320643148,165
E0938,individual_low,US,32,0.09603751487841336,233
E0939,individual_low,EU,98,0.2521477525247241,128
E0940,individual_high,US,43,0.2497156097147571,333
E0941,individual_low,EU,95,0.20033843784197095,291
E0942,individual_low,EU,78,0.19973454106319313,94
E0943,business_large,ASIA,54,0.2100479076219405,27
E0944,business_large,US,47,0.20212915038893234,353
E0945,individual_low,US,14,0.11607250730530472,34
E0946,individual_low,US,48,0.2048482933705638,230
E0947,individual_low,HIGH_RISK,55,0.2692220907577076,317
E0948,business_small,ASIA,29,0.09977204756298709,342
E0949,business_large,EU,47,0.2834667078644861,363
E0950,individual_low,EU,63,0.6179662574964087,240
E0951,individual_low,EU,19,0.10472476147957115,78
E0952,business_small,US,91,0.03962952051862206,60
E0953,business_small,HIGH_RISK,9,0.0379859487135071,216
E0954,individual_low,EU,37,0.24462884820347047,281
E0955,business_small,US,92,0.2755104944250369,162
E0956,individual_low,EU,52,0.23332747626989567,56
E0957,individual_low,US,57,0.29298471569776796,190
E0958,business_small,US,88,0.06489869104988122,131
E0959,business_large,ASIA,28,0.04223997366290714,41
E0960,individual_high,US,36,0.15621113461188404,172
E0961,business_large,EU,64,0.24871128442278537,166
E0962,individual_high,US,18,0.01195172725141791,249
E0963,business_small,US,89,0.6914677414271966,360
E0964,individual_high,US,35,0.18067377876159685,277
E0965,business_large,US,68,0.2936825436544132,237
E0966,business_large,ASIA,78,0.10952448997013309,229
E0967,individual_low,US,39,0.13740714616007677,164
E0968,business_large,EU,90,0.22570843271921762,242
E0969,business_large,EU,8,0.23781013516839558,89
E0970,business_small,EU,88,0.06990991600507208,178
E0971,individual_low,HIGH_RISK,80,0.2789403258923168,57
E0972,business_large,ASIA,84,0.26022693655041856,262
E0973,business_large,US,15,0.0054615909309595695,135
E0974,individual_low,US,7,0.038570431756554925,237
E0975,business_large,US,17,0.14882913192212022,306
E0976,individual_low,EU,86,0.1382866542339548,242
E0977,individual_low,US,86,0.2125172565104506,150
E0978,business_small,EU,64,0.02691341281591021,345
E0979,business_small,EU,12,0.19345659200913795,363
E0980,business_small,US,82,0.1849109793403747,246
E0981,individual_low,ASIA,56,0.0700858795434133,218
E0982,business_large,US,46,0.16271818928051984,8
E0983,individual_low,US,47,0.06666216209879458,293
E0984,individual_low,ASIA,79,0.0440769081301819,12
E0985,individual_low,EU,16,0.17194048039622115,262
E0986,business_small,EU,69,0.29324228349017106,224
E0987,business_large,EU,2,0.0710800047515235,230
E0988,business_small,US,92,0.10660084480654557,177
E0989,business_large,ASIA,54,0.07697196779701401,246
E0990,individual_low,ASIA,27,0.07993794649394842,66
E0991,business_small,EU,31,0.12125764025600419,296
E0992,individual_high,US,41,0.21055665319518604,156
E0993,individual_high,EU,36,0.011641357209283542,164
E0994,individual_low,US,47,0.28713725870566803,183
E0995,business_small,US,43,0.013883963846774249,207
E0996,business_small,HIGH_RISK,65,0.2643759545833679,15
E0997,business_small,US,50,0.26831342962859966,299
E0998,individual_high,HIGH_RISK,93,0.61284056659408,262
E0999,individual_low,EU,1,0.04109904858569023,240
E1000,business_small,US,72,0.16954379116708315,229
E1001,individual_low,EU,57,0.1885896479708549,17
E1002,business_large,ASIA,16,0.2573276873421334,146
E1003,business_small,ASIA,28,0.1652686127308709,243
E1004,individual_low,ASIA,86,0.12321281877100146,50
E1005,business_large,EU,82,0.25148735815623413,258
E1006,business_small,EU,22,0.29428553920578565,237
E1007,individual_low,ASIA,41,0.19353096154737998,245
E1008,business_small,US,76,0.26231611119084286,344
E1009,individual_low,EU,19,0.17962053384871926,309
E1010,business_large,US,89,0.2069363974230917,48
E1011,business_large,HIGH_RISK,50,0.20645013526467562,283
E1012,business_large,HIGH_RISK,59,0.7045024492105278,326
E1013,business_small,US,69,0.09630403317859008,283
E1014,individual_high,ASIA,34,0.1726984188815137,31
E1015,business_small,HIGH_RISK,39,0.17824067519213863,242
E1016,individual_low,US,74,0.09452148801396959,40
E1017,business_small,EU,7,0.1049557103110991,291
E1018,business_small,HIGH_RISK,52,0.22867402950501442,102
E1019,individual_low,US,60,0.17481715218517474,291
E1020,individual_high,EU,52,0.04476334438895058,106
E1021,business_large,US,79,0.25129109660486165,245
E1022,business_large,HIGH_RISK,24,0.2649342861222959,86
E1023,individual_low,HIGH_RISK,26,0.13984234438734425,65
E1024,individual_low,HIGH_RISK,90,0.06267222960687809,137
E1025,individual_low,EU,90,0.28428194862147155,325
E1026,business_large,ASIA,10,0.26468086935587287,199
E1027,individual_low,ASIA,17,0.07331452390255155,334
E1028,business_small,US,78,0.02867812089080922,92
E1029,individual_low,ASIA,2,0.13219608226473203,347
E1030,business_small,US,77,0.20291909594812188,277
E1031,individual_low,EU,27,0.05261657556598321,19
E1032,business_small,US,73,0.1539637975295244,288
E1033,individual_low,US,71,0.127624648281755,89
E1034,business_small,US,48,0.2671653446308397,49
E1035,individual_low,EU,74,0.12886998984213857,9
E1036,business_small,US,9,0.16013291812051128,78
E1037,business_large,ASIA,86,0.28658585880054666,36
E1038,individual_low,US,23,0.08990752976236938,58
E1039,business_large,US,71,0.0866972795825824,87
E1040,business_small,EU,73,0.2398785239826128,103
E1041,individual_low,ASIA,27,0.0832616958431906,318
E1042,individual_high,US,88,0.24955976102196148,276
E1043,individual_low,EU,93,0.028660682808493487,103
E1044,business_small,ASIA,81,0.03337837419284052,253
E1045,business_small,EU,84,0.2703970122488315,229
E1046,individual_low,US,71,0.16224368474473058,334
E1047,business_small,US,43,0.21564428000827163,36
E1048,business_large,ASIA,7,0.06758666755876329,300
E1049,business_large,US,92,0.04988231051463249,141
E1050,business_small,ASIA,83,0.250486278669792,42
E1051,business_large,EU,63,0.10758702210697464,115
E1052,business_small,HIGH_RISK,84,0.13650978573659833,340
E1053,individual_low,ASIA,44,0.008391569182607694,83
E1054,business_large,HIGH_RISK,39,0.11576422025788992,258
E1055,individual_high,US,40,0.2311313424374935,359
E1056,individual_high,ASIA,7,0.2463825531858508,86
E1057,individual_high,EU,70,0.20962643666476255,342
E1058,business_large,EU,25,0.20765392006312264,346
E1059,business_large,EU,59,0.15187177997914736,290
E1060,individual_high,ASIA,13,0.1614987987779469,95
E1061,individual_low,HIGH_RISK,86,0.22278952404394303,254
E1062,individual_high,ASIA,81,0.07419053964831686,341
E1063,business_small,EU,86,0.0694551204738168,135
E1064,individual_low,EU,98,0.28497744717421636,247
E1065,business_small,ASIA,62,0.008306966027632612,91
E1066,individual_high,US,8,0.04183963909955446,246
E1067,individual_low,US,45,0.1710997278603744,257
E1068,individual_low,US,18,0.22135045160950456,186
E1069,individual_low,US,88,0.1613673248955035,123
E1070,business_large,US,60,0.10651919884946524,259
E1071,individual_low,US,60,0.29339283580589026,168
E1072,individual_low,US,2,0.21115580553985375,364
E1073,individual_high,US,66,0.2494172523201237,110
E1074,individual_low,HIGH_RISK,91,0.012074062256461215,289
E1075,individual_low,EU,14,0.0707760331420151,86
E1076,individual_low,US,48,0.11225132807747402,12
E1077,business_small,EU,56,0.05478041942468341,262
E1078,business_small,US,12,0.021869781812744158,287
E1079,individual_low,HIGH_RISK,96,0.06752749937840406,22
E1080,individual_high,ASIA,92,0.1600906893711128,199
E1081,business_large,US,55,0.20872357450701157,241
E1082,individual_low,EU,28,0.23220627688952428,238
E1083,individual_low,ASIA,89,0.01288084646031512,302
E1084,individual_low,HIGH_RISK,4,0.12839585166377734,164
E1085,individual_high,EU,90,0.03666347507561019,225
E1086,business_small,EU,36,0.12936011593340155,175
E1087,individual_low,US,50,0.13019275473608852,28
E1088,business_small,HIGH_RISK,3,0.14946350601367311,164
E1089,individual_low,US,1,0.26784918787897183,22
E1090,individual_high,HIGH_RISK,17,0.24152865078722682,293
E1091,business_small,EU,71,0.19101625354091753,43
E1092,individual_low,EU,62,0.2656221968800592,260
E1093,business_small,EU,48,0.203540584951387,179
E1094,individual_low,US,62,0.24565648822892255,295
E1095,business_small,US,69,0.16913349029523797,138
E1096,individual_low,US,19,0.1575654754892702,333
E1097,business_large,US,34,0.21722917283171542,247
E1098,individual_low,ASIA,99,0.005906793592725323,240
E1099,business_large,US,49,0.20711327148942701,105
E1100,individual_low,US,80,0.2803554655213094,172
E1101,business_small,HIGH_RISK,47,0.2141826239480262,48
E1102,individual_low,ASIA,91,0.01103811728916555,122
E1103,business_large,HIGH_RISK,50,0.11336569223181717,34
E1104,individual_low,HIGH_RISK,89,0.24287439068138583,105
E1105,individual_low,US,26,0.287582565013326,327
E1106,individual_high,US,56,0.11104900669091318,195
E1107,individual_low,ASIA,78,0.2523582167630724,108
E1108,individual_low,EU,14,0.2591429625904539,124
E1109,business_large,US,78,0.036985919797815,326
E1110,business_large,ASIA,25,0.2537365400156062,294
E1111,individual_low,US,4,0.09727496869158452,346
E1112,business_large,US,79,0.1779713164696252,36
E1113,business_small,EU,32,0.1616886358069263,187
E1114,individual_low,EU,82,0.19891615912083618,336
E1115,business_small,EU,78,0.7403022156843421,287
E1116,business_small,US,65,0.13226432928557402,260
E1117,business_large,ASIA,61,0.2664932466447397,193
E1118,individual_low,US,20,0.24284952646846836,151
E1119,business_small,US,74,0.2356263277943579,17
E1120,individual_low,ASIA,10,0.13747405258028753,26
E1121,individual_low,HIGH_RISK,88,0.011271865753383048,23
E1122,individual_low,ASIA,34,0.1476769219136833,28
E1123,business_large,ASIA,61,0.26953366024325487,138
E1124,business_large,EU,92,0.057135046682255664,145
E1125,business_small,EU,27,0.2947777416031763,122
E1126,business_small,US,40,0.2423071860039514,127
E1127,individual_low,EU,65,0.21294893768461942,116
E1128,individual_low,US,33,0.20314798737669623,131
E1129,individual_low,US,68,0.8375414479932048,357
E1130,individual_low,ASIA,71,0.2162010969747396,205
E1131,business_small,EU,9,0.12657166686579613,235
E1132,business_small,US,16,0.2535864324060389,41
E1133,individual_low,US,5,0.20890378682858424,159
E1134,individual_low,EU,98,0.23137593371386472,251
E1135,individual_low,US,23,0.23774622664979386,178
E1136,individual_high,ASIA,43,0.02762101371267076,124
E1137,business_large,EU,89,0.016692231806321376,259
E1138,business_small,EU,57,0.24029576054542073,275
E1139,business_large,EU,51,0.07781520631147386,212
E1140,individual_high,ASIA,13,0.17459094225354427,323
E1141,individual_low,US,24,0.13311325656569586,189
E1142,individual_low,EU,11,0.00661176110029027,57
E1143,business_large,EU,52,0.012084377449881445,202
E1144,business_small,US,17,0.2481375726836387,79
E1145,individual_low,ASIA,37,0.18230326844661715,227
E1146,business_small,ASIA,13,0.15715292362105346,94
E1147,individual_high,EU,62,0.28330562504152507,3
E1148,business_small,ASIA,91,0.05193450777865346,164
E1149,business_large,ASIA,84,0.07739125189763955,299
E1150,business_small,ASIA,97,0.22702172347068816,41
E1151,business_small,ASIA,96,0.23257056838737883,284
E1152,individual_low,EU,8,0.12146915893174932,228
E1153,individual_low,EU,56,0.285293530393128,242
E1154,individual_low,EU,93,0.28147637331455116,211
E1155,individual_low,ASIA,83,0.0037229145180478593,299
E1156,business_small,US,70,0.05169837070221751,54
E1157,business_small,ASIA,44,0.24606583250516137,335
E1158,individual_low,ASIA,60,0.10056500544780249,172
E1159,business_large,US,41,0.028638803609948513,276
E1160,individual_low,ASIA,21,0.23549975232707507,333
E1161,individual_low,US,86,0.13637505167256284,228
E1162,individual_low,US,42,0.14772323601461154,29
E1163,individual_low,ASIA,74,0.055910816644851376,22
E1164,individual_low,US,74,0.19826851618167832,4
E1165,individual_high,ASIA,29,0.1653723954367853,62
E1166,individual_high,ASIA,80,0.06200188133672274,220
E1167,business_large,EU,65,0.10209945253176203,314
E1168,individual_low,US,17,0.1790637862008516,81
E1169,individual_low,US,30,0.277461676630023,241
E1170,individual_low,EU,26,0.2761129050964475,252
E1171,business_small,HIGH_RISK,53,0.0863717713192449,51
E1172,individual_low,EU,19,0.22068629332796547,320
E1173,business_large,US,53,0.23265572415714283,38
E1174,business_small,EU,85,0.24264692999483842,258
E1175,business_small,EU,17,0.171228685425444,326
E1176,business_small,ASIA,46,0.00315239942987634,270
E1177,individual_low,US,85,0.22850288563387455,71
E1178,individual_low,ASIA,53,0.03197923494880501,69
E1179,individual_low,EU,64,0.03506141586612055,219
E1180,business_small,HIGH_RISK,45,0.1816874407938458,3
E1181,individual_low,US,49,0.29505615630759047,349
E1182,individual_low,EU,19,0.07276184197973995,289
E1183,business_large,HIGH_RISK,71,0.19374326401536227,291
E1184,individual_low,US,81,0.0910960937212803,354
E1185,business_large,HIGH_RISK,65,0.26961783408315887,230
E1186,business_small,EU,37,0.1780550676341592,79
E1187,individual_low,US,70,0.062243198296941256,65
E1188,individual_low,US,26,0.07863931513362848,135
E1189,individual_low,ASIA,2,0.1297442191254363,190
E1190,business_small,US,59,0.03661306860894381,346
E1191,business_small,EU,96,0.023620010479044495,335
E1192,business_small,US,5,0.20401841872438684,58
E1193,business_large,EU,37,0.12214951862673608,265
E1194,business_small,US,31,0.2178677375610831,6
E1195,individual_low,ASIA,76,0.033017460131286445,201
E1196,individual_low,HIGH_RISK,99,0.1829596643703287,331
E1197,business_large,HIGH_RISK,94,0.13299203801092213,236
E1198,individual_low,ASIA,48,0.01739959633710857,267
E1199,individual_low,US,6,0.16344059348279305,78
E1200,business_small,ASIA,15,0.02484128241436373,45
E1201,individual_high,US,15,0.24831592433730243,242
E1202,business_large,US,61,0.18958723961700866,287
E1203,business_small,US,16,0.16709026012813452,159
E1204,individual_low,EU,20,0.04004070134089771,114
E1205,business_large,ASIA,77,0.08623713405122489,113
E1206,individual_low,EU,44,0.1478627691405898,125
E1207,individual_low,EU,42,0.1899850540919064,89
E1208,individual_high,US,46,0.05496921562264667,60
E1209,individual_low,HIGH_RISK,95,0.0026598834400870185,316
E1210,individual_high,EU,34,0.10342805618078867,101
E1211,individual_low,EU,64,0.14486143636687307,113
E1212,individual_high,US,29,0.05533005167904091,173
E1213,individual_low,ASIA,3,0.14764965175656172,91
E1214,business_small,EU,9,0.10154575757078062,182
E1215,business_large,US,75,0.13652689983192232,204
E1216,individual_low,US,75,0.10423732517357819,362
E1217,individual_low,EU,25,0.18854035493604004,194
E1218,individual_low,EU,86,0.012869103298071505,304
E1219,individual_low,US,42,0.05127158698328207,24
E1220,business_small,HIGH_RISK,46,0.12982526073329986,233
E1221,business_small,US,73,0.10688901466555702,15
E1222,individual_low,EU,84,0.11748958678614511,140
E1223,individual_low,HIGH_RISK,59,0.2411282084641439,107
E1224,individual_low,EU,21,0.2658994974742097,299
E1225,business_small,EU,74,0.07460063504927102,338
E1226,individual_low,US,22,0.2509173180858916,302
E1227,business_large,US,29,0.13763695958710734,79
E1228,business_small,HIGH_RISK,63,0.08214618578586624,75
E1229,individual_low,EU,73,0.2956368213014035,275
E1230,business_small,ASIA,61,0.24744053743025018,267
E1231,business_large,US,64,0.2982759957259608,111
E1232,business_small,US,69,0.05045723532847639,315
E1233,individual_low,US,40,0.043152802184357596,74
E1234,individual_low,EU,75,0.15101338588327176,213
E1235,business_large,US,1,0.19159312801036618,33
E1236,business_small,ASIA,65,0.05131802776000549,140
E1237,business_small,EU,62,0.2581292004265628,165
E1238,business_large,HIGH_RISK,54,0.159604043599009,230
E1239,business_large,US,60,0.12328254996619424,291
E1240,business_large,ASIA,46,0.18061610187811353,27
E1241,individual_low,ASIA,5,0.19048611389168676,294
E1242,business_small,ASIA,22,0.012834984295138241,332
E1243,business_small,ASIA,90,0.8842286236173256,281
E1244,business_small,ASIA,53,0.10917587304134264,90
E1245,business_small,EU,70,0.018462794072968858,114
E1246,individual_low,US,32,0.25569695243265456,158
E1247,business_small,US,11,0.2979056037636937,257
E1248,business_small,HIGH_RISK,10,0.24490755276482706,337
E1249,individual_low,EU,39,0.2555647469579537,89
E1250,individual_high,ASIA,98,0.18778053426583527,244
E1251,individual_low,EU,31,0.2766976734662798,297
E1252,individual_low,US,12,0.01072156551824026,30
E1253,individual_low,US,80,0.2300171588862603,316
E1254,individual_high,EU,38,0.20121306850022266,357
E1255,business_small,EU,67,0.01487549115720067,311
E1256,business_small,US,66,0.1631920736929438,227
E1257,business_small,EU,52,0.15451810372736086,338
E1258,business_large,US,5,0.20746026752309302,127
E1259,individual_low,EU,11,0.02325942348275176,269
E1260,individual_low,US,25,0.24158363559852358,269
E1261,business_large,ASIA,35,0.0418210326034514,208
E1262,individual_low,US,35,0.1255993840385618,177
E1263,business_large,EU,22,0.2643864022504908,305
E1264,business_large,US,37,0.1681594816486489,190
E1265,business_small,US,86,0.11387727412642029,356
E1266,business_large,US,55,0.014460672613751035,67
E1267,individual_low,EU,75,0.2016820551605165,326
E1268,individual_low,EU,96,0.29596402959203516,266
E1269,business_small,US,99,0.27353891962751486,269
E1270,individual_low,EU,95,0.21518882327202837,361
E1271,business_large,ASIA,72,0.031587857476783505,359
E1272,individual_low,ASIA,64,0.07183202802011825,127
E1273,business_small,US,20,0.0560547058359861,263
E1274,business_small,EU,98,0.10663849207669358,220
E1275,business_small,US,4,0.07065516833746065,241
E1276,individual_low,US,18,0.07333183379150796,243
E1277,individual_low,HIGH_RISK,51,0.1850189806126217,18
E1278,business_large,US,68,0.09561079678841504,154
E1279,individual_low,EU,20,0.20314886294174192,228
E1280,business_large,EU,9,0.28436689774385415,57
E1281,business_small,ASIA,80,0.1915433749839717,280
E1282,business_small,EU,26,0.22549700316311136,44
E1283,business_small,US,25,0.22547412458485136,101
E1284,individual_low,US,68,0.0992108365197933,47
E1285,business_small,EU,41,0.004487398378030649,49
E1286,business_large,US,59,0.016514388898264332,80
E1287,individual_high,US,45,0.08461807526536753,299
E1288,business_large,US,41,0.2068629550972794,58
E1289,individual_high,US,38,0.27200494159448774,160
E1290,individual_low,US,19,0.2876394786572239,102
E1291,individual_low,US,14,0.007754599152022035,333
E1292,business_large,EU,21,0.29702617368983136,273
E1293,individual_low,EU,15,0.09674916550700813,182
E1294,business_large,ASIA,3,0.2528868684705346,115
E1295,business_large,US,37,0.05408863820903411,361
E1296,individual_low,US,46,0.018869477282057755,266
E1297,individual_low,US,16,0.11350662721880625,163
E1298,business_small,EU,14,0.2576776165592079,142
E1299,individual_low,ASIA,9,0.06624747476334482,317
E1300,business_small,US,7,0.04618719772555265,303
E1301,individual_high,HIGH_RISK,14,0.2729412986850571,93
E1302,individual_high,US,6,0.2815011607864377,249
E1303,business_small,EU,85,0.0037644597566726776,342
E1304,individual_low,ASIA,15,0.21823072122464449,305
E1305,individual_high,ASIA,52,0.092762320958798,315
E1306,individual_low,ASIA,72,0.11241131099015687,239
E1307,individual_low,ASIA,34,0.14073089248544696,58
E1308,business_small,US,1,0.12803729105235584,14
E1309,business_large,ASIA,96,0.15449213549463156,284
E1310,individual_low,US,69,0.17470851472200488,202
E1311,business_small,ASIA,94,0.13967865145137726,236
E1312,business_small,EU,86,0.21046906214685526,295
E1313,individual_low,ASIA,20,0.2155804988526426,286
E1314,individual_low,EU,80,0.13210775922785853,72
E1315,business_large,EU,7,0.042738944426132575,213
E1316,business_small,EU,7,0.1921916763960368,10
E1317,business_small,ASIA,50,0.23188701370521267,336
E1318,business_small,US,2,0.1914328563611849,224
E1319,individual_low,US,47,0.17641642975404467,317
E1320,business_small,US,14,0.06882359737038189,202
E1321,business_small,US,31,0.19354111224577747,230
E1322,business_small,ASIA,50,0.10045686437286358,50
E1323,individual_low,US,61,0.2758676588439855,56
E1324,individual_low,HIGH_RISK,41,0.19611602782799423,131
E1325,individual_low,US,14,0.0834539030124908,279
E1326,business_large,US,5,0.14187807280917902,296
E1327,individual_high,ASIA,75,0.2539743827655133,304
E1328,individual_high,EU,5,0.10063918535479424,224
E1329,individual_low,EU,64,0.15763217104571434,173
E1330,individual_low,EU,29,0.20390099197545677,291
E1331,business_small,ASIA,75,0.2263588016480225,265
E1332,business_small,US,5,0.05216765251942346,246
E1333,business_small,HIGH_RISK,96,0.1695456914031867,77
E1334,individual_low,HIGH_RISK,36,0.2736599701488604,134
E1335,business_small,EU,79,0.2905079344529082,139
E1336,individual_low,US,19,0.19684351276780745,341
E1337,individual_low,EU,64,0.2950982412479957,252
E1338,individual_high,US,22,0.17122057469284224,175
E1339,individual_low,US,34,0.13278150893427998,59
E1340,individual_low,US,56,0.16547623768447375,351
E1341,business_small,EU,17,0.03471371827905662,253
E1342,business_small,ASIA,76,0.12051477590561632,7
E1343,business_large,ASIA,89,0.1375215159091586,106
E1344,individual_high,ASIA,56,0.25458833961629346,170
E1345,individual_low,EU,17,0.22759457782273415,57
E1346,individual_low,US,74,0.18042797556744022,336
E1347,business_large,US,92,0.10418317046288098,341
E1348,business_small,HIGH_RISK,82,0.7363500034316124,319
E1349,business_small,US,18,0.6834967463201539,250
E1350,individual_low,ASIA,45,0.20394122128773956,116
E1351,business_small,EU,96,0.07891133972550993,199
E1352,individual_low,EU,78,0.12806600871274978,21
E1353,business_small,ASIA,56,0.11603107046450462,218
E1354,business_large,EU,80,0.22967701913731806,225
E1355,business_large,ASIA,50,0.2651361186780433,270
E1356,business_small,HIGH_RISK,58,0.20981128704329308,101
E1357,individual_high,EU,18,0.10248067827991024,144
E1358,business_large,US,80,0.1299531146927662,146
E1359,business_small,EU,81,0.04300504621611643,260
E1360,individual_low,HIGH_RISK,7,0.050429234329982954,278
E1361,individual_high,US,76,0.0492877702579545,338
E1362,individual_low,EU,98,0.03917590726839306,13
E1363,individual_high,EU,10,0.05387436855273905,265
E1364,individual_high,ASIA,69,0.060806460773507286,286
E1365,business_small,US,85,0.03355378313928987,140
E1366,individual_low,ASIA,3,0.1920782165652681,292
E1367,individual_low,HIGH_RISK,83,0.2971204603746599,30
E1368,business_small,US,44,0.26375602339567683,170
E1369,business_large,US,99,0.013680817147825862,354
E1370,business_small,HIGH_RISK,70,0.12691764275901743,204
E1371,individual_low,US,14,0.2577931737698317,290
E1372,business_large,ASIA,4,0.04040244539759893,110
E1373,business_large,EU,18,0.2542935439956128,67
E1374,individual_low,US,93,0.17781019135136977,182
E1375,individual_low,ASIA,99,0.27938956577883356,195
E1376,business_small,EU,52,0.2628117342793275,125
E1377,business_large,EU,38,0.20311029661761523,174
E1378,business_large,US,80,0.19734679796180865,261
E1379,business_large,EU,20,0.06394926071757244,285
E1380,business_small,US,88,0.03502589014740256,154
E1381,business_small,US,99,0.1246180289906395,68
E1382,individual_low,HIGH_RISK,44,0.05597401184793742,107
E1383,individual_low,US,51,0.030725015303327684,34
E1384,individual_high,EU,19,0.09069801998186805,358
E1385,business_small,US,68,0.2581469828389945,43
E1386,business_small,ASIA,97,0.005144446205508369,142
E1387,business_small,US,66,0.0877913045166527,210
E1388,individual_low,HIGH_RISK,13,0.1272156555643477,284
E1389,business_small,EU,62,0.15317092488458597,5
E1390,individual_low,US,61,0.05447325251489677,217
E1391,individual_high,US,30,0.2892660599514093,26
E1392,business_small,US,98,0.17366191307165685,226
E1393,business_small,EU,30,0.15663316411711323,283
E1394,business_large,US,51,0.0026467766791023473,55
E1395,individual_low,ASIA,88,0.1457146138188021,309
E1396,individual_high,EU,48,0.2513011888365552,335
E1397,individual_low,US,33,0.0658933629153728,104
E1398,individual_high,EU,74,0.1053622705159239,17
E1399,business_large,ASIA,82,0.0061714394063086654,204
E1400,business_small,US,19,0.29307825427013856,42
E1401,business_large,US,71,0.019995539138412243,88
E1402,individual_low,US,57,0.26946633717287083,73
E1403,business_large,ASIA,19,0.0938963142541364,156
E1404,individual_low,EU,88,0.17626692059576357,265
E1405,business_large,EU,79,0.203794661989801,133
E1406,individual_low,ASIA,41,0.7657308911499578,248
E1407,individual_low,ASIA,42,0.13312781333410065,235
E1408,business_small,EU,87,0.0976398300739927,131
E1409,business_large,ASIA,52,0.0169807396816396,228
E1410,individual_low,US,4,0.2499580963179542,33
E1411,individual_low,US,4,0.013550326949243319,82
E1412,business_large,US,5,0.19597738784516003,131
E1413,individual_low,US,41,0.0942232129259541,353
E1414,individual_low,EU,87,0.05763879816055997,203
E1415,individual_high,HIGH_RISK,61,0.2001258154006636,286
E1416,individual_low,US,75,0.17236131435786176,335
E1417,business_large,US,55,0.09457687721244896,315
E1418,business_small,EU,75,0.15388822447777176,257
E1419,business_small,HIGH_RISK,13,0.07387113036186284,291
E1420,business_large,US,14,0.2591089377008077,124
E1421,individual_high,EU,60,0.09414563409814848,150
E1422,individual_low,US,72,0.07354590886545942,358
E1423,individual_low,US,25,0.22555011331789532,246
E1424,individual_high,HIGH_RISK,82,0.0052777463981744654,174
E1425,individual_low,HIGH_RISK,44,0.0804035196258226,356
E1426,business_large,US,82,0.11261856619535193,301
E1427,business_small,HIGH_RISK,10,0.2646713885374145,79
E1428,individual_low,EU,71,0.28513254076450323,106
E1429,business_small,ASIA,50,0.21494339007418495,299
E1430,business_small,EU,44,0.14775953430289793,304
E1431,business_large,EU,14,0.6036830456873025,326
E1432,business_large,EU,15,0.12420031550439992,57
E1433,business_small,EU,16,0.08964774955460035,90
E1434,business_small,US,2,0.28520642044188854,134
E1435,business_small,US,30,0.034617068702977136,349
E1436,business_small,US,30,0.1039180704150327,168
E1437,individual_low,ASIA,82,0.26972668798817795,333
E1438,individual_low,US,31,0.21694242917622505,121
E1439,business_small,EU,77,0.008730435396892977,235
E1440,individual_low,HIGH_RISK,20,0.006929902027274137,75
E1441,individual_low,US,49,0.15495373878737237,308
E1442,business_small,EU,35,0.1452759168690065,22
E1443,individual_low,EU,23,0.13289746159689547,332
E1444,business_small,ASIA,97,0.09070312855170266,72
E1445,business_small,US,99,0.2959916159440917,87
